"","count","condition","gene1","gene","strain","background","knockout"
"3185",472404.381947223,"wt-910","gene 15","15","phi910v2","wt","phi910"
"3186",395232.73388655,"wt-910","gene 15","15","phi910v2","wt","phi910"
"3187",484760.600804433,"wt-9","gene 15","15","phi9v2","wt","phi9"
"3188",472535.762383248,"wt-9","gene 15","15","phi9v2","wt","phi9"
"3189",1121353.62575798,"wt-9","gene 15","15","phi9v2","wt","phi9"
"3190",646668.226293464,"wt-9","gene 15","15","phi9v2","wt","phi9"
"3191",808048.394514457,"wt-9","gene 15","15","phi9v2","wt","phi9"
"3192",522353.847452663,"wt-9","gene 15","15","phi9v2","wt","phi9"
"3193",541785.792204452,"wt","gene 15","15","wt","wt","wt"
"3194",505821.819495184,"wt","gene 15","15","wt","wt","wt"
"3195",1040048.74121361,"wt","gene 15","15","wt","wt","wt"
"3196",666736.340657477,"wt","gene 15","15","wt","wt","wt"
"3197",896531.001792747,"wt","gene 15","15","wt","wt","wt"
"3198",915287.559877196,"wt","gene 15","15","wt","wt","wt"
"3199",874991.423467749,"wt","gene 15","15","wt","wt","wt"
"3200",860726.030334061,"wt","gene 15","15","wt","wt","wt"
"3201",921260.828464054,"deop","gene 16","16","11-44","10deop","wt"
"3202",1065371.50110009,"deop","gene 16","16","11-44","10deop","wt"
"3203",2083974.41942263,"deop","gene 16","16","11-44","10deop","wt"
"3204",1633812.22853425,"deop","gene 16","16","11-44","10deop","wt"
"3205",1619651.46717599,"deop","gene 16","16","11-44","10deop","wt"
"3206",1481606.42753901,"deop","gene 16","16","11-44","10deop","wt"
"3207",1423708.1898566,"deop-10","gene 16","16","11-44-phi10","10deop","phi10"
"3208",1576617.73767048,"deop-10","gene 16","16","11-44-phi10","10deop","phi10"
"3209",1185063.74552387,"deop-10","gene 16","16","11-44-phi10","10deop","phi10"
"3210",1112142.6810862,"deop-10","gene 16","16","11-44-phi10","10deop","phi10"
"3211",995636.623070871,"deop-10","gene 16","16","11-44-phi10","10deop","phi10"
"3212",930239.333702385,"deop-10","gene 16","16","11-44-phi10","10deop","phi10"
"3213",1274512.52783997,"deop-9","gene 16","16","11-44-phi9v2","10deop","phi9"
"3214",998816.743907133,"deop-9","gene 16","16","11-44-phi9v2","10deop","phi9"
"3215",2371884.57262539,"deop-9","gene 16","16","11-44-phi9v2","10deop","phi9"
"3216",1250541.78910754,"deop-9","gene 16","16","11-44-phi9v2","10deop","phi9"
"3217",1375668.90556607,"deop-9","gene 16","16","11-44-phi9v2","10deop","phi9"
"3218",1651070.47184108,"deop-9","gene 16","16","11-44-phi9v2","10deop","phi9"
"3219",290708.927556311,"8st-9","gene 16","16","8st-9","8st","phi9"
"3220",390357.851310921,"8st-9","gene 16","16","8st-9","8st","phi9"
"3221",651858.7347676,"8st-9","gene 16","16","8st-9","8st","phi9"
"3222",628467.430537245,"8st-9","gene 16","16","8st-9","8st","phi9"
"3223",684504.906125668,"8st-9","gene 16","16","8st-9","8st","phi9"
"3224",533755.973659734,"8st-9","gene 16","16","8st-9","8st","phi9"
"3225",369073.399150753,"8st-9","gene 16","16","8st-9","8st","phi9"
"3226",350341.761611131,"8st-910","gene 16","16","8st-910","8st","phi910"
"3227",372331.741096329,"8st-910","gene 16","16","8st-910","8st","phi910"
"3228",566965.97008682,"8st-910","gene 16","16","8st-910","8st","phi910"
"3229",550156.782545343,"8st-910","gene 16","16","8st-910","8st","phi910"
"3230",606377.978269338,"8st-910","gene 16","16","8st-910","8st","phi910"
"3231",366291.380226271,"8st-910","gene 16","16","8st-910","8st","phi910"
"3232",293970.590777907,"8st-910","gene 16","16","8st-910","8st","phi910"
"3233",1188466.26490557,"8st-910evo","gene 16","16","8st-910evo","8st","phi910"
"3234",949532.778332603,"8st-910evo","gene 16","16","8st-910evo","8st","phi910"
"3235",875106.154769691,"8st-910evo","gene 16","16","8st-910evo","8st","phi910"
"3236",1516392.05163289,"910L2evo","gene 16","16","910L2evo","wt","phi910"
"3237",1398620.10222239,"910L2evo","gene 16","16","910L2evo","wt","phi910"
"3238",1162573.42004359,"910L2evo","gene 16","16","910L2evo","wt","phi910"
"3239",546004.384163092,"wt-10","gene 16","16","phi10","wt","phi10"
"3240",601987.386491811,"wt-10","gene 16","16","phi10","wt","phi10"
"3241",1097936.76593926,"wt-10","gene 16","16","phi10","wt","phi10"
"3242",924864.683487986,"wt-10","gene 16","16","phi10","wt","phi10"
"3243",1025677.69668936,"wt-10","gene 16","16","phi10","wt","phi10"
"3244",622014.826830326,"wt-10","gene 16","16","phi10","wt","phi10"
"3245",421626.688324982,"wt-910","gene 16","16","phi910v2","wt","phi910"
"3246",434802.242858755,"wt-910","gene 16","16","phi910v2","wt","phi910"
"3247",765384.269195786,"wt-910","gene 16","16","phi910v2","wt","phi910"
"3248",580760.700422473,"wt-910","gene 16","16","phi910v2","wt","phi910"
"3249",664791.882425576,"wt-910","gene 16","16","phi910v2","wt","phi910"
"3250",528525.494856423,"wt-910","gene 16","16","phi910v2","wt","phi910"
"3251",603798.530914996,"wt-9","gene 16","16","phi9v2","wt","phi9"
"3252",562666.131944666,"wt-9","gene 16","16","phi9v2","wt","phi9"
"3253",1389938.41427016,"wt-9","gene 16","16","phi9v2","wt","phi9"
"3254",821799.233133324,"wt-9","gene 16","16","phi9v2","wt","phi9"
"3255",1099588.14466849,"wt-9","gene 16","16","phi9v2","wt","phi9"
"3256",654740.744691207,"wt-9","gene 16","16","phi9v2","wt","phi9"
"3257",665156.229281962,"wt","gene 16","16","wt","wt","wt"
"3258",571777.143693827,"wt","gene 16","16","wt","wt","wt"
"3259",1144703.58941301,"wt","gene 16","16","wt","wt","wt"
"3260",759766.264811111,"wt","gene 16","16","wt","wt","wt"
"3261",1184053.08464444,"wt","gene 16","16","wt","wt","wt"
"3262",1200618.80290419,"wt","gene 16","16","wt","wt","wt"
"3263",1178362.83283102,"wt","gene 16","16","wt","wt","wt"
"3264",978986.774438848,"wt","gene 16","16","wt","wt","wt"
"3265",929147.966525579,"deop","gene 17","17","11-44","10deop","wt"
"3266",1081411.98550978,"deop","gene 17","17","11-44","10deop","wt"
"3267",1575915.22942565,"deop","gene 17","17","11-44","10deop","wt"
"3268",1291617.82858687,"deop","gene 17","17","11-44","10deop","wt"
"3269",1261841.44856271,"deop","gene 17","17","11-44","10deop","wt"
"3270",1212672.53350756,"deop","gene 17","17","11-44","10deop","wt"
"3271",1271556.24263862,"deop-10","gene 17","17","11-44-phi10","10deop","phi10"
"3272",1621546.42597567,"deop-10","gene 17","17","11-44-phi10","10deop","phi10"
"3273",1239139.18188385,"deop-10","gene 17","17","11-44-phi10","10deop","phi10"
"3274",1087961.02017808,"deop-10","gene 17","17","11-44-phi10","10deop","phi10"
"3275",1019560.07396139,"deop-10","gene 17","17","11-44-phi10","10deop","phi10"
"3276",925553.501761036,"deop-10","gene 17","17","11-44-phi10","10deop","phi10"
"3277",1176946.53967446,"deop-9","gene 17","17","11-44-phi9v2","10deop","phi9"
"3278",1222330.66123737,"deop-9","gene 17","17","11-44-phi9v2","10deop","phi9"
"3279",1941649.99392988,"deop-9","gene 17","17","11-44-phi9v2","10deop","phi9"
"3280",1260787.99842729,"deop-9","gene 17","17","11-44-phi9v2","10deop","phi9"
"3281",1491951.77691258,"deop-9","gene 17","17","11-44-phi9v2","10deop","phi9"
"3282",1520212.76509923,"deop-9","gene 17","17","11-44-phi9v2","10deop","phi9"
"3283",474553.403450811,"8st-9","gene 17","17","8st-9","8st","phi9"
"3284",630087.464493534,"8st-9","gene 17","17","8st-9","8st","phi9"
"3285",935035.362058961,"8st-9","gene 17","17","8st-9","8st","phi9"
"3286",817066.327142312,"8st-9","gene 17","17","8st-9","8st","phi9"
"3287",832501.624960159,"8st-9","gene 17","17","8st-9","8st","phi9"
"3288",656117.30594215,"8st-9","gene 17","17","8st-9","8st","phi9"
"3289",592335.83093729,"8st-9","gene 17","17","8st-9","8st","phi9"
"3290",655627.634465046,"8st-910","gene 17","17","8st-910","8st","phi910"
"3291",834232.290862604,"8st-910","gene 17","17","8st-910","8st","phi910"
"3292",1223417.42856226,"8st-910","gene 17","17","8st-910","8st","phi910"
"3293",970609.550441838,"8st-910","gene 17","17","8st-910","8st","phi910"
"3294",928032.172274122,"8st-910","gene 17","17","8st-910","8st","phi910"
"3295",689967.338415947,"8st-910","gene 17","17","8st-910","8st","phi910"
"3296",752598.188564148,"8st-910","gene 17","17","8st-910","8st","phi910"
"3297",1403757.61279713,"8st-910evo","gene 17","17","8st-910evo","8st","phi910"
"3298",1208755.15413149,"8st-910evo","gene 17","17","8st-910evo","8st","phi910"
"3299",1232888.36817871,"8st-910evo","gene 17","17","8st-910evo","8st","phi910"
"3300",1357728.70119678,"910L2evo","gene 17","17","910L2evo","wt","phi910"
"3301",1337280.98391964,"910L2evo","gene 17","17","910L2evo","wt","phi910"
"3302",1187560.61204464,"910L2evo","gene 17","17","910L2evo","wt","phi910"
"3303",683213.810000813,"wt-10","gene 17","17","phi10","wt","phi10"
"3304",887778.947413192,"wt-10","gene 17","17","phi10","wt","phi10"
"3305",1417266.77232143,"wt-10","gene 17","17","phi10","wt","phi10"
"3306",1191571.45766398,"wt-10","gene 17","17","phi10","wt","phi10"
"3307",1172688.78265487,"wt-10","gene 17","17","phi10","wt","phi10"
"3308",1100844.44248907,"wt-10","gene 17","17","phi10","wt","phi10"
"3309",595447.203094938,"wt-910","gene 17","17","phi910v2","wt","phi910"
"3310",762244.622505706,"wt-910","gene 17","17","phi910v2","wt","phi910"
"3311",1270895.20134137,"wt-910","gene 17","17","phi910v2","wt","phi910"
"3312",832392.718537003,"wt-910","gene 17","17","phi910v2","wt","phi910"
"3313",926535.334170305,"wt-910","gene 17","17","phi910v2","wt","phi910"
"3314",724038.005637342,"wt-910","gene 17","17","phi910v2","wt","phi910"
"3315",818825.744855986,"wt-9","gene 17","17","phi9v2","wt","phi9"
"3316",826566.565592823,"wt-9","gene 17","17","phi9v2","wt","phi9"
"3317",1675375.89736889,"wt-9","gene 17","17","phi9v2","wt","phi9"
"3318",991757.411678028,"wt-9","gene 17","17","phi9v2","wt","phi9"
"3319",1115372.09864567,"wt-9","gene 17","17","phi9v2","wt","phi9"
"3320",833672.07835558,"wt-9","gene 17","17","phi9v2","wt","phi9"
"3321",681920.019971834,"wt","gene 17","17","wt","wt","wt"
"3322",695160.586587859,"wt","gene 17","17","wt","wt","wt"
"3323",1152466.95620452,"wt","gene 17","17","wt","wt","wt"
"3324",1060671.50886637,"wt","gene 17","17","wt","wt","wt"
"3325",1034434.32643037,"wt","gene 17","17","wt","wt","wt"
"3326",998960.429379503,"wt","gene 17","17","wt","wt","wt"
"3327",921115.823820921,"wt","gene 17","17","wt","wt","wt"
"3328",829435.281557362,"wt","gene 17","17","wt","wt","wt"
"3329",100495.083428701,"deop","gene 17.5","17.5","11-44","10deop","wt"
"3330",110668.057581187,"deop","gene 17.5","17.5","11-44","10deop","wt"
"3331",169923.207608598,"deop","gene 17.5","17.5","11-44","10deop","wt"
"3332",146330.648681733,"deop","gene 17.5","17.5","11-44","10deop","wt"
"3333",125108.030220272,"deop","gene 17.5","17.5","11-44","10deop","wt"
"3334",114079.088037545,"deop","gene 17.5","17.5","11-44","10deop","wt"
"3335",103683.870392314,"deop-10","gene 17.5","17.5","11-44-phi10","10deop","phi10"
"3336",119670.597842774,"deop-10","gene 17.5","17.5","11-44-phi10","10deop","phi10"
"3337",124576.127831726,"deop-10","gene 17.5","17.5","11-44-phi10","10deop","phi10"
"3338",104252.672149359,"deop-10","gene 17.5","17.5","11-44-phi10","10deop","phi10"
"3339",90331.1140281587,"deop-10","gene 17.5","17.5","11-44-phi10","10deop","phi10"
"3340",75076.9380369151,"deop-10","gene 17.5","17.5","11-44-phi10","10deop","phi10"
"3341",99977.3268723043,"deop-9","gene 17.5","17.5","11-44-phi9v2","10deop","phi9"
"3342",117219.603311537,"deop-9","gene 17.5","17.5","11-44-phi9v2","10deop","phi9"
"3343",188574.265030357,"deop-9","gene 17.5","17.5","11-44-phi9v2","10deop","phi9"
"3344",137114.779114949,"deop-9","gene 17.5","17.5","11-44-phi9v2","10deop","phi9"
"3345",137791.145352243,"deop-9","gene 17.5","17.5","11-44-phi9v2","10deop","phi9"
"3346",129388.62057725,"deop-9","gene 17.5","17.5","11-44-phi9v2","10deop","phi9"
"3347",63895.0432102972,"8st-9","gene 17.5","17.5","8st-9","8st","phi9"
"3348",76345.5390126737,"8st-9","gene 17.5","17.5","8st-9","8st","phi9"
"3349",129070.254682012,"8st-9","gene 17.5","17.5","8st-9","8st","phi9"
"3350",111664.37196404,"8st-9","gene 17.5","17.5","8st-9","8st","phi9"
"3351",109760.411260495,"8st-9","gene 17.5","17.5","8st-9","8st","phi9"
"3352",83271.2221791427,"8st-9","gene 17.5","17.5","8st-9","8st","phi9"
"3353",77760.2205723433,"8st-9","gene 17.5","17.5","8st-9","8st","phi9"
"3354",81213.6380837896,"8st-910","gene 17.5","17.5","8st-910","8st","phi910"
"3355",93824.7830244431,"8st-910","gene 17.5","17.5","8st-910","8st","phi910"
"3356",154095.310365125,"8st-910","gene 17.5","17.5","8st-910","8st","phi910"
"3357",121738.464607471,"8st-910","gene 17.5","17.5","8st-910","8st","phi910"
"3358",105987.176439694,"8st-910","gene 17.5","17.5","8st-910","8st","phi910"
"3359",92544.611062716,"8st-910","gene 17.5","17.5","8st-910","8st","phi910"
"3360",96829.2956511883,"8st-910","gene 17.5","17.5","8st-910","8st","phi910"
"3361",142277.125806027,"8st-910evo","gene 17.5","17.5","8st-910evo","8st","phi910"
"3362",131354.344139555,"8st-910evo","gene 17.5","17.5","8st-910evo","8st","phi910"
"3363",137311.814641701,"8st-910evo","gene 17.5","17.5","8st-910evo","8st","phi910"
"3364",127770.951006901,"910L2evo","gene 17.5","17.5","910L2evo","wt","phi910"
"3365",130011.002310594,"910L2evo","gene 17.5","17.5","910L2evo","wt","phi910"
"3366",121893.229781933,"910L2evo","gene 17.5","17.5","910L2evo","wt","phi910"
"3367",87143.1134390185,"wt-10","gene 17.5","17.5","phi10","wt","phi10"
"3368",92648.7497213128,"wt-10","gene 17.5","17.5","phi10","wt","phi10"
"3369",150171.186151852,"wt-10","gene 17.5","17.5","phi10","wt","phi10"
"3370",143353.709974407,"wt-10","gene 17.5","17.5","phi10","wt","phi10"
"3371",116232.63697427,"wt-10","gene 17.5","17.5","phi10","wt","phi10"
"3372",125650.228270959,"wt-10","gene 17.5","17.5","phi10","wt","phi10"
"3373",61603.4356917646,"wt-910","gene 17.5","17.5","phi910v2","wt","phi910"
"3374",72885.9272589063,"wt-910","gene 17.5","17.5","phi910v2","wt","phi910"
"3375",110930.225227596,"wt-910","gene 17.5","17.5","phi910v2","wt","phi910"
"3376",84482.6927429472,"wt-910","gene 17.5","17.5","phi910v2","wt","phi910"
"3377",74427.7885589029,"wt-910","gene 17.5","17.5","phi910v2","wt","phi910"
"3378",74184.8274779667,"wt-910","gene 17.5","17.5","phi910v2","wt","phi910"
"3379",93685.386625781,"wt-9","gene 17.5","17.5","phi9v2","wt","phi9"
"3380",94929.3801676427,"wt-9","gene 17.5","17.5","phi9v2","wt","phi9"
"3381",170748.160950865,"wt-9","gene 17.5","17.5","phi9v2","wt","phi9"
"3382",126637.113711337,"wt-9","gene 17.5","17.5","phi9v2","wt","phi9"
"3383",100782.555296268,"wt-9","gene 17.5","17.5","phi9v2","wt","phi9"
"3384",107107.36942949,"wt-9","gene 17.5","17.5","phi9v2","wt","phi9"
"3385",86262.5419301023,"wt","gene 17.5","17.5","wt","wt","wt"
"3386",82735.0881991179,"wt","gene 17.5","17.5","wt","wt","wt"
"3387",141039.560454372,"wt","gene 17.5","17.5","wt","wt","wt"
"3388",140961.734606795,"wt","gene 17.5","17.5","wt","wt","wt"
"3389",111979.887690606,"wt","gene 17.5","17.5","wt","wt","wt"
"3390",118356.562347161,"wt","gene 17.5","17.5","wt","wt","wt"
"3391",108225.146329642,"wt","gene 17.5","17.5","wt","wt","wt"
"3392",103698.895893769,"wt","gene 17.5","17.5","wt","wt","wt"
"3393",134730.98037039,"deop","gene 18","18","11-44","10deop","wt"
"3394",154120.093062919,"deop","gene 18","18","11-44","10deop","wt"
"3395",204126.507697645,"deop","gene 18","18","11-44","10deop","wt"
"3396",173273.164543007,"deop","gene 18","18","11-44","10deop","wt"
"3397",165275.467343027,"deop","gene 18","18","11-44","10deop","wt"
"3398",157437.236488332,"deop","gene 18","18","11-44","10deop","wt"
"3399",142242.132634698,"deop-10","gene 18","18","11-44-phi10","10deop","phi10"
"3400",186325.451040371,"deop-10","gene 18","18","11-44-phi10","10deop","phi10"
"3401",154641.862746507,"deop-10","gene 18","18","11-44-phi10","10deop","phi10"
"3402",139232.572313186,"deop-10","gene 18","18","11-44-phi10","10deop","phi10"
"3403",128823.163034353,"deop-10","gene 18","18","11-44-phi10","10deop","phi10"
"3404",103533.537790777,"deop-10","gene 18","18","11-44-phi10","10deop","phi10"
"3405",131566.108570718,"deop-9","gene 18","18","11-44-phi9v2","10deop","phi9"
"3406",170544.170255364,"deop-9","gene 18","18","11-44-phi9v2","10deop","phi9"
"3407",227769.688042119,"deop-9","gene 18","18","11-44-phi9v2","10deop","phi9"
"3408",164836.311181273,"deop-9","gene 18","18","11-44-phi9v2","10deop","phi9"
"3409",213619.696094368,"deop-9","gene 18","18","11-44-phi9v2","10deop","phi9"
"3410",186857.103511335,"deop-9","gene 18","18","11-44-phi9v2","10deop","phi9"
"3411",68987.2980663779,"8st-9","gene 18","18","8st-9","8st","phi9"
"3412",92549.3765518414,"8st-9","gene 18","18","8st-9","8st","phi9"
"3413",135041.921809748,"8st-9","gene 18","18","8st-9","8st","phi9"
"3414",112928.862256379,"8st-9","gene 18","18","8st-9","8st","phi9"
"3415",111496.512284548,"8st-9","gene 18","18","8st-9","8st","phi9"
"3416",78866.7692335486,"8st-9","gene 18","18","8st-9","8st","phi9"
"3417",92406.1159260911,"8st-9","gene 18","18","8st-9","8st","phi9"
"3418",78860.1649499412,"8st-910","gene 18","18","8st-910","8st","phi910"
"3419",119092.815323131,"8st-910","gene 18","18","8st-910","8st","phi910"
"3420",169800.432642766,"8st-910","gene 18","18","8st-910","8st","phi910"
"3421",134093.666000072,"8st-910","gene 18","18","8st-910","8st","phi910"
"3422",117746.705361694,"8st-910","gene 18","18","8st-910","8st","phi910"
"3423",83150.8966210545,"8st-910","gene 18","18","8st-910","8st","phi910"
"3424",124199.977643465,"8st-910","gene 18","18","8st-910","8st","phi910"
"3425",166243.352043874,"8st-910evo","gene 18","18","8st-910evo","8st","phi910"
"3426",149287.164929633,"8st-910evo","gene 18","18","8st-910evo","8st","phi910"
"3427",144072.052833727,"8st-910evo","gene 18","18","8st-910evo","8st","phi910"
"3428",168428.054648771,"910L2evo","gene 18","18","910L2evo","wt","phi910"
"3429",174795.957024025,"910L2evo","gene 18","18","910L2evo","wt","phi910"
"3430",174453.119664152,"910L2evo","gene 18","18","910L2evo","wt","phi910"
"3431",104510.504052519,"wt-10","gene 18","18","phi10","wt","phi10"
"3432",118115.968568315,"wt-10","gene 18","18","phi10","wt","phi10"
"3433",168060.887289471,"wt-10","gene 18","18","phi10","wt","phi10"
"3434",156020.674861751,"wt-10","gene 18","18","phi10","wt","phi10"
"3435",174424.950419701,"wt-10","gene 18","18","phi10","wt","phi10"
"3436",143328.481014108,"wt-10","gene 18","18","phi10","wt","phi10"
"3437",63715.373560019,"wt-910","gene 18","18","phi910v2","wt","phi910"
"3438",97159.775131401,"wt-910","gene 18","18","phi910v2","wt","phi910"
"3439",167662.570712789,"wt-910","gene 18","18","phi910v2","wt","phi910"
"3440",87041.3731131736,"wt-910","gene 18","18","phi910v2","wt","phi910"
"3441",87478.298449526,"wt-910","gene 18","18","phi910v2","wt","phi910"
"3442",80156.3546485241,"wt-910","gene 18","18","phi910v2","wt","phi910"
"3443",105652.982926581,"wt-9","gene 18","18","phi9v2","wt","phi9"
"3444",117220.9439218,"wt-9","gene 18","18","phi9v2","wt","phi9"
"3445",187062.857364669,"wt-9","gene 18","18","phi9v2","wt","phi9"
"3446",134284.722416922,"wt-9","gene 18","18","phi9v2","wt","phi9"
"3447",173776.684417407,"wt-9","gene 18","18","phi9v2","wt","phi9"
"3448",112355.423056607,"wt-9","gene 18","18","phi9v2","wt","phi9"
